step,train_loss,eval_loss,lr,gate_fft,gate_mem,time,train_loss
1070,9.085809708,,9.28E-05,-0.000315,-0.0012,Wed Apr 15 03:14:47 2026,1.135726213
1071,9.232199669,,9.28E-05,-0.000315,-0.0012,Wed Apr 15 03:15:10 2026,1.154024959
1072,9.402164459,,9.28E-05,-0.000315,-0.0012,Wed Apr 15 03:15:32 2026,1.175270557
1073,9.228106499,,9.28E-05,-0.000315,-0.0012,Wed Apr 15 03:15:55 2026,1.153513312
1074,8.990896225,,9.28E-05,-0.000315,-0.0012,Wed Apr 15 03:16:18 2026,1.123862028
1075,9.132601738,,9.28E-05,-0.000315,-0.0012,Wed Apr 15 03:16:40 2026,1.141575217
1076,9.135242462,,9.27E-05,-0.000315,-0.0012,Wed Apr 15 03:17:03 2026,1.141905308
1077,9.387419701,,9.27E-05,-0.000315,-0.0012,Wed Apr 15 03:17:25 2026,1.173427463
1078,9.152121544,,9.27E-05,-0.000315,-0.0012,Wed Apr 15 03:17:52 2026,1.144015193
1079,9.236810684,,9.27E-05,-0.000315,-0.0012,Wed Apr 15 03:18:19 2026,1.154601336
1080,9.20270443,,9.27E-05,-0.000315,-0.0012,Wed Apr 15 03:18:48 2026,1.150338054
1081,8.962544441,,9.27E-05,-0.000336,-0.0012,Wed Apr 15 03:19:16 2026,1.120318055
1082,8.932599068,,9.26E-05,-0.000336,-0.0012,Wed Apr 15 03:19:45 2026,1.116574883
1083,9.11049366,,9.26E-05,-0.000341,-0.0012,Wed Apr 15 03:20:14 2026,1.138811707
1084,9.201453209,,9.26E-05,-0.000346,-0.0012,Wed Apr 15 03:20:44 2026,1.150181651
1085,8.997594833,,9.26E-05,-0.000351,-0.0012,Wed Apr 15 03:21:10 2026,1.124699354
1086,8.956354141,,9.26E-05,-0.000351,-0.0012,Wed Apr 15 03:21:37 2026,1.119544268
1087,8.980569839,,9.25E-05,-0.000351,-0.0012,Wed Apr 15 03:22:03 2026,1.12257123
1088,9.636735916,,9.25E-05,-0.000351,-0.0012,Wed Apr 15 03:22:29 2026,1.20459199
1089,8.662296295,,9.25E-05,-0.000356,-0.0012,Wed Apr 15 03:22:55 2026,1.082787037
1090,8.829788208,,9.25E-05,-0.000361,-0.0012,Wed Apr 15 03:23:17 2026,1.103723526
1091,8.916652679,,9.25E-05,-0.000366,-0.0012,Wed Apr 15 03:23:40 2026,1.114581585
1092,8.724731445,,9.25E-05,-0.000366,-0.0012,Wed Apr 15 03:24:03 2026,1.090591431
1093,8.739233971,,9.24E-05,-0.000366,-0.0012,Wed Apr 15 03:24:25 2026,1.092404246
1094,8.552854538,,9.24E-05,-0.000366,-0.0012,Wed Apr 15 03:24:48 2026,1.069106817
1095,9.662096977,,9.24E-05,-0.000366,-0.0012,Wed Apr 15 03:25:10 2026,1.207762122
1096,8.70554924,,9.24E-05,-0.000366,-0.0012,Wed Apr 15 03:25:33 2026,1.088193655
1097,8.825131416,,9.24E-05,-0.000366,-0.0012,Wed Apr 15 03:25:56 2026,1.103141427
1098,8.763003349,,9.24E-05,-0.000371,-0.0012,Wed Apr 15 03:26:18 2026,1.095375419
1099,8.652479172,,9.23E-05,-0.000376,-0.00119,Wed Apr 15 03:26:41 2026,1.081559896
1100,8.597103119,,9.23E-05,-0.000381,-0.00119,Wed Apr 15 03:27:03 2026,1.07463789
1100,,1.128324866,,-0.000381,-0.00119,Wed Apr 15 03:27:21 2026,
1101,8.398641586,,9.23E-05,-0.000387,-0.00119,Wed Apr 15 03:27:45 2026,1.049830198
1102,8.948740959,,9.23E-05,-0.000392,-0.00119,Wed Apr 15 03:28:08 2026,1.11859262
1103,8.910168648,,9.23E-05,-0.000392,-0.00119,Wed Apr 15 03:28:31 2026,1.113771081
1104,8.574642181,,9.23E-05,-0.000392,-0.00119,Wed Apr 15 03:28:53 2026,1.071830273
1105,8.704507828,,9.22E-05,-0.000412,-0.00119,Wed Apr 15 03:29:16 2026,1.088063478
1106,8.669567108,,9.22E-05,-0.000432,-0.00119,Wed Apr 15 03:29:39 2026,1.083695889
1107,9.155181885,,9.22E-05,-0.000432,-0.00119,Wed Apr 15 03:30:03 2026,1.144397736
1108,9.109753609,,9.22E-05,-0.000432,-0.00119,Wed Apr 15 03:30:25 2026,1.138719201
1109,9.031682014,,9.22E-05,-0.000437,-0.00119,Wed Apr 15 03:30:51 2026,1.128960252
1110,8.4861269,,9.21E-05,-0.000437,-0.00119,Wed Apr 15 03:31:20 2026,1.060765862
1111,9.644113541,,9.21E-05,-0.000437,-0.00119,Wed Apr 15 03:31:52 2026,1.205514193
1112,9.36034584,,9.21E-05,-0.000437,-0.00119,Wed Apr 15 03:32:20 2026,1.17004323
1113,8.701177597,,9.21E-05,-0.000437,-0.00119,Wed Apr 15 03:32:49 2026,1.0876472
1114,8.840992928,,9.21E-05,-0.000437,-0.00119,Wed Apr 15 03:33:18 2026,1.105124116
1115,8.988192558,,9.21E-05,-0.000437,-0.00119,Wed Apr 15 03:33:48 2026,1.12352407
1116,9.228759766,,9.20E-05,-0.000458,-0.00119,Wed Apr 15 03:34:16 2026,1.153594971
1117,9.407441139,,9.20E-05,-0.000478,-0.00119,Wed Apr 15 03:34:51 2026,1.175930142
1118,9.029780388,,9.20E-05,-0.000478,-0.00119,Wed Apr 15 03:35:34 2026,1.128722548
1119,8.820874214,,9.20E-05,-0.000478,-0.00119,Wed Apr 15 03:35:59 2026,1.102609277
1120,8.953756332,,9.20E-05,-0.000478,-0.00119,Wed Apr 15 03:36:22 2026,1.119219542
1121,9.117687225,,9.19E-05,-0.000478,-0.00119,Wed Apr 15 03:36:45 2026,1.139710903
1122,8.916563988,,9.19E-05,-0.000478,-0.00119,Wed Apr 15 03:37:08 2026,1.114570498
1123,9.154413223,,9.19E-05,-0.000478,-0.00119,Wed Apr 15 03:37:31 2026,1.144301653
1124,8.485836983,,9.19E-05,-0.000478,-0.00119,Wed Apr 15 03:38:51 2026,1.060729623
1125,8.847657204,,9.19E-05,-0.000478,-0.00119,Wed Apr 15 03:39:18 2026,1.10595715
1126,9.578063011,,9.19E-05,-0.000478,-0.00119,Wed Apr 15 03:39:43 2026,1.197257876
1127,8.839406967,,9.18E-05,-0.000478,-0.00119,Wed Apr 15 03:40:09 2026,1.104925871
1128,8.925428391,,9.18E-05,-0.000478,-0.00118,Wed Apr 15 03:40:36 2026,1.115678549
1129,8.807269096,,9.18E-05,-0.000478,-0.00118,Wed Apr 15 03:41:02 2026,1.100908637
1130,8.848400116,,9.18E-05,-0.000478,-0.00118,Wed Apr 15 03:41:30 2026,1.106050014
1131,8.704889297,,9.18E-05,-0.000478,-0.00118,Wed Apr 15 03:42:54 2026,1.088111162
1132,8.681400299,,9.17E-05,-0.000478,-0.00118,Wed Apr 15 03:43:20 2026,1.085175037
1133,8.58362484,,9.17E-05,-0.000483,-0.00118,Wed Apr 15 03:43:45 2026,1.072953105
1134,8.880937576,,9.17E-05,-0.000483,-0.00118,Wed Apr 15 03:44:08 2026,1.110117197
1135,8.901200294,,9.17E-05,-0.000483,-0.00118,Wed Apr 15 03:44:31 2026,1.112650037
1136,9.470732689,,9.17E-05,-0.000483,-0.00118,Wed Apr 15 03:44:53 2026,1.183841586
1137,9.379320145,,9.17E-05,-0.000483,-0.00118,Wed Apr 15 03:45:16 2026,1.172415018
1138,8.870802879,,9.16E-05,-0.000483,-0.00118,Wed Apr 15 03:46:38 2026,1.10885036
1139,8.728916168,,9.16E-05,-0.000483,-0.00118,Wed Apr 15 03:47:14 2026,1.091114521
1140,8.95297718,,9.16E-05,-0.000483,-0.00118,Wed Apr 15 03:47:39 2026,1.119122148
1141,8.64852047,,9.16E-05,-0.000483,-0.00118,Wed Apr 15 03:48:06 2026,1.081065059
1142,8.844179153,,9.16E-05,-0.000483,-0.00118,Wed Apr 15 03:48:32 2026,1.105522394
1143,9.10197258,,9.15E-05,-0.000483,-0.00118,Wed Apr 15 03:48:59 2026,1.137746572
1144,8.841579437,,9.15E-05,-0.000483,-0.00118,Wed Apr 15 03:49:22 2026,1.10519743
1145,8.891648293,,9.15E-05,-0.000483,-0.00118,Wed Apr 15 03:50:45 2026,1.111456037
1146,8.808214188,,9.15E-05,-0.000483,-0.00118,Wed Apr 15 03:51:11 2026,1.101026773
1147,9.51616478,,9.15E-05,-0.000483,-0.00118,Wed Apr 15 03:51:37 2026,1.189520597
1148,8.718751907,,9.15E-05,-0.000483,-0.00118,Wed Apr 15 03:52:04 2026,1.089843988
1149,8.402949333,,9.14E-05,-0.000483,-0.00118,Wed Apr 15 03:52:30 2026,1.050368667
1150,8.75725174,,9.14E-05,-0.000483,-0.00118,Wed Apr 15 03:52:57 2026,1.094656467
1151,8.703186989,,9.14E-05,-0.000483,-0.00118,Wed Apr 15 03:53:48 2026,1.087898374
1152,8.498242378,,9.14E-05,-0.000483,-0.00118,Wed Apr 15 03:54:57 2026,1.062280297
1153,8.926282883,,9.14E-05,-0.000483,-0.00118,Wed Apr 15 03:55:21 2026,1.11578536
1154,9.233693123,,9.13E-05,-0.000483,-0.00118,Wed Apr 15 03:55:43 2026,1.15421164
1155,8.650594711,,9.13E-05,-0.000483,-0.00118,Wed Apr 15 03:56:05 2026,1.081324339
1156,8.738758087,,9.13E-05,-0.000483,-0.00118,Wed Apr 15 03:56:31 2026,1.092344761
1157,8.957280159,,9.13E-05,-0.000483,-0.00118,Wed Apr 15 03:56:58 2026,1.11966002
1158,8.495358467,,9.13E-05,-0.000483,-0.00118,Wed Apr 15 03:58:20 2026,1.061919808
1159,8.552125931,,9.13E-05,-0.000483,-0.00118,Wed Apr 15 03:58:49 2026,1.069015741
1160,8.856030464,,9.12E-05,-0.000483,-0.00118,Wed Apr 15 03:59:15 2026,1.107003808
1161,8.410886765,,9.12E-05,-0.000483,-0.00118,Wed Apr 15 03:59:40 2026,1.051360846
1162,8.532906532,,9.12E-05,-0.000483,-0.00118,Wed Apr 15 04:00:08 2026,1.066613317
1163,8.72923851,,9.12E-05,-0.000483,-0.00118,Wed Apr 15 04:00:36 2026,1.091154814
1164,8.87432003,,9.12E-05,-0.000488,-0.00118,Wed Apr 15 04:01:16 2026,1.109290004
1165,8.754513741,,9.11E-05,-0.000493,-0.00118,Wed Apr 15 04:02:43 2026,1.094314218
1166,8.530554771,,9.11E-05,-0.000498,-0.00118,Wed Apr 15 04:03:11 2026,1.066319346
1167,8.649759293,,9.11E-05,-0.000498,-0.00118,Wed Apr 15 04:03:39 2026,1.081219912
1168,8.711054802,,9.11E-05,-0.000498,-0.00118,Wed Apr 15 04:04:08 2026,1.08888185
1169,8.84368515,,9.11E-05,-0.000498,-0.00118,Wed Apr 15 04:04:37 2026,1.105460644
1170,8.645364761,,9.10E-05,-0.000498,-0.00118,Wed Apr 15 04:05:07 2026,1.080670595
1171,8.711608887,,9.10E-05,-0.000498,-0.00118,Wed Apr 15 04:06:33 2026,1.088951111
1172,8.726890564,,9.10E-05,-0.000498,-0.00118,Wed Apr 15 04:07:02 2026,1.09086132
1173,8.517978668,,9.10E-05,-0.000504,-0.00118,Wed Apr 15 04:07:32 2026,1.064747334
1174,8.444525719,,9.10E-05,-0.000509,-0.00118,Wed Apr 15 04:08:01 2026,1.055565715
1175,8.603259087,,9.10E-05,-0.000534,-0.00117,Wed Apr 15 04:08:24 2026,1.075407386
1176,8.71491909,,9.09E-05,-0.000534,-0.00117,Wed Apr 15 04:08:47 2026,1.089364886
1177,8.527395248,,9.09E-05,-0.000534,-0.00117,Wed Apr 15 04:10:09 2026,1.065924406
1178,8.52654171,,9.09E-05,-0.000534,-0.00117,Wed Apr 15 04:10:42 2026,1.065817714
1179,8.561134338,,9.09E-05,-0.000534,-0.00117,Wed Apr 15 04:11:04 2026,1.070141792
1180,9.062614441,,9.09E-05,-0.000534,-0.00117,Wed Apr 15 04:11:27 2026,1.132826805
1181,8.164149284,,9.08E-05,-0.000559,-0.00117,Wed Apr 15 04:11:50 2026,1.020518661
1182,8.401785851,,9.08E-05,-0.000585,-0.00117,Wed Apr 15 04:12:12 2026,1.050223231
1183,8.435987473,,9.08E-05,-0.00061,-0.00117,Wed Apr 15 04:12:35 2026,1.054498434
1184,8.247879028,,9.08E-05,-0.000636,-0.00117,Wed Apr 15 04:13:51 2026,1.030984879
1185,8.2594347,,9.08E-05,-0.000656,-0.00117,Wed Apr 15 04:14:15 2026,1.032429338
1186,8.074136734,,9.07E-05,-0.000676,-0.00117,Wed Apr 15 04:14:42 2026,1.009267092
1187,9.127977371,,9.07E-05,-0.000676,-0.00117,Wed Apr 15 04:15:10 2026,1.140997171
1188,8.245951653,,9.07E-05,-0.000702,-0.00117,Wed Apr 15 04:15:38 2026,1.030743957
1189,8.355051994,,9.07E-05,-0.000727,-0.00117,Wed Apr 15 04:16:07 2026,1.044381499
1190,8.304512024,,9.07E-05,-0.000753,-0.00116,Wed Apr 15 04:16:36 2026,1.038064003
1191,8.213370323,,9.06E-05,-0.000758,-0.00116,Wed Apr 15 04:17:06 2026,1.02667129
1192,8.129857063,,9.06E-05,-0.000763,-0.00116,Wed Apr 15 04:17:35 2026,1.016232133
1193,7.933013916,,9.06E-05,-0.000788,-0.00116,Wed Apr 15 04:18:04 2026,0.99162674
1194,8.428668022,,9.06E-05,-0.000809,-0.001149,Wed Apr 15 04:18:34 2026,1.053583503
1195,8.397884369,,9.06E-05,-0.000834,-0.001149,Wed Apr 15 04:19:02 2026,1.049735546
1196,8.093240738,,9.05E-05,-0.00086,-0.001149,Wed Apr 15 04:19:29 2026,1.011655092
1197,8.224542618,,9.05E-05,-0.000885,-0.001149,Wed Apr 15 04:19:55 2026,1.028067827
1198,8.184562683,,9.05E-05,-0.00091,-0.001149,Wed Apr 15 04:20:22 2026,1.023070335
1199,8.609300613,,9.05E-05,-0.000936,-0.001149,Wed Apr 15 04:20:48 2026,1.076162577
1200,8.582904816,,9.05E-05,-0.000956,-0.001149,Wed Apr 15 04:21:14 2026,1.072863102
1200,,1.056658983,,-0.000956,-0.001149,Wed Apr 15 04:21:33 2026,
1201,8.485931396,,9.05E-05,-0.000956,-0.001149,Wed Apr 15 04:22:02 2026,1.060741425
1202,7.93418026,,9.04E-05,-0.000956,-0.001149,Wed Apr 15 04:22:28 2026,0.991772532
1203,9.076732635,,9.04E-05,-0.000956,-0.001139,Wed Apr 15 04:22:57 2026,1.134591579
1204,8.848431587,,9.04E-05,-0.000956,-0.001139,Wed Apr 15 04:23:26 2026,1.106053948
1205,8.2278862,,9.04E-05,-0.000956,-0.001139,Wed Apr 15 04:23:55 2026,1.028485775
1206,8.369274139,,9.04E-05,-0.000956,-0.001139,Wed Apr 15 04:24:24 2026,1.046159267
1207,8.484903336,,9.03E-05,-0.000956,-0.001139,Wed Apr 15 04:24:53 2026,1.060612917
1208,8.741812706,,9.03E-05,-0.000956,-0.001139,Wed Apr 15 04:25:21 2026,1.092726588
1209,8.858025551,,9.03E-05,-0.000956,-0.001129,Wed Apr 15 04:25:48 2026,1.107253194
1210,8.564780235,,9.03E-05,-0.000956,-0.001129,Wed Apr 15 04:26:15 2026,1.070597529
1211,8.358887672,,9.03E-05,-0.000956,-0.001129,Wed Apr 15 04:26:40 2026,1.044860959
1212,8.589234352,,9.02E-05,-0.000956,-0.001129,Wed Apr 15 04:27:03 2026,1.073654294
1213,8.748209953,,9.02E-05,-0.000956,-0.001129,Wed Apr 15 04:27:26 2026,1.093526244
1214,8.423568726,,9.02E-05,-0.000956,-0.001119,Wed Apr 15 04:27:49 2026,1.052946091
1215,8.965595245,,9.02E-05,-0.000956,-0.001119,Wed Apr 15 04:29:18 2026,1.120699406
1216,8.310248375,,9.02E-05,-0.000956,-0.001119,Wed Apr 15 04:30:25 2026,1.038781047
1217,8.490725517,,9.01E-05,-0.000966,-0.001119,Wed Apr 15 04:30:51 2026,1.06134069
1218,9.384714127,,9.01E-05,-0.000966,-0.001119,Wed Apr 15 04:31:18 2026,1.173089266
1219,8.764217377,,9.01E-05,-0.000966,-0.001119,Wed Apr 15 04:31:46 2026,1.095527172
1220,8.755271912,,9.01E-05,-0.000966,-0.001109,Wed Apr 15 04:32:11 2026,1.094408989
1221,8.398159027,,9.01E-05,-0.000966,-0.001109,Wed Apr 15 04:32:33 2026,1.049769878
1222,8.452760696,,9.00E-05,-0.000966,-0.001109,Wed Apr 15 04:33:51 2026,1.056595087
1223,8.305225372,,9.00E-05,-0.000966,-0.001109,Wed Apr 15 04:34:24 2026,1.038153172
1224,8.213573456,,9.00E-05,-0.000966,-0.001109,Wed Apr 15 04:34:46 2026,1.026696682
1225,8.195064545,,9.00E-05,-0.000966,-0.001109,Wed Apr 15 04:35:09 2026,1.024383068
1226,8.352342606,,9.00E-05,-0.000966,-0.001109,Wed Apr 15 04:35:32 2026,1.044042826
1227,8.165968895,,8.99E-05,-0.000966,-0.001109,Wed Apr 15 04:35:54 2026,1.020746112
1228,8.701704025,,8.99E-05,-0.000966,-0.001109,Wed Apr 15 04:36:17 2026,1.087713003
1229,8.748306274,,8.99E-05,-0.000966,-0.001109,Wed Apr 15 04:37:21 2026,1.093538284
1230,8.300724983,,8.99E-05,-0.000966,-0.001109,Wed Apr 15 04:37:43 2026,1.037590623
1231,8.132580757,,8.99E-05,-0.000966,-0.001109,Wed Apr 15 04:38:05 2026,1.016572595
1232,8.462814331,,8.98E-05,-0.000966,-0.001109,Wed Apr 15 04:38:28 2026,1.057851791
1233,8.153682709,,8.98E-05,-0.000966,-0.001109,Wed Apr 15 04:38:50 2026,1.019210339
1234,8.345442772,,8.98E-05,-0.000971,-0.001109,Wed Apr 15 04:39:13 2026,1.043180346
1235,8.662856102,,8.98E-05,-0.000977,-0.001109,Wed Apr 15 04:39:36 2026,1.082857013
1236,8.353562355,,8.98E-05,-0.000977,-0.001109,Wed Apr 15 04:39:58 2026,1.044195294
1237,8.341240883,,8.97E-05,-0.000977,-0.001109,Wed Apr 15 04:40:21 2026,1.04265511
1238,8.34709549,,8.97E-05,-0.000977,-0.001109,Wed Apr 15 04:40:43 2026,1.043386936
1239,9.110417366,,8.97E-05,-0.000977,-0.001109,Wed Apr 15 04:41:06 2026,1.138802171
1240,8.280870438,,8.97E-05,-0.000977,-0.001109,Wed Apr 15 04:41:29 2026,1.035108805
1241,7.953561783,,8.97E-05,-0.000982,-0.001109,Wed Apr 15 04:41:51 2026,0.994195223
1242,8.264982224,,8.96E-05,-0.000987,-0.001109,Wed Apr 15 04:42:14 2026,1.033122778
1243,8.192610741,,8.96E-05,-0.000992,-0.001109,Wed Apr 15 04:42:37 2026,1.024076343
1244,8.014338493,,8.96E-05,-0.000992,-0.001109,Wed Apr 15 04:42:59 2026,1.001792312
1245,8.287055016,,8.96E-05,-0.000992,-0.001109,Wed Apr 15 04:43:22 2026,1.035881877
1246,8.555358887,,8.96E-05,-0.000992,-0.001109,Wed Apr 15 04:43:45 2026,1.069419861
1247,8.0721035,,8.95E-05,-0.000992,-0.001109,Wed Apr 15 04:44:07 2026,1.009012938
1248,8.143922806,,8.95E-05,-0.000997,-0.001109,Wed Apr 15 04:44:30 2026,1.017990351
1249,8.32264328,,8.95E-05,-0.001002,-0.001109,Wed Apr 15 04:44:53 2026,1.04033041
1250,7.960095882,,8.95E-05,-0.001027,-0.001109,Wed Apr 15 04:45:15 2026,0.995011985
1251,8.001125336,,8.95E-05,-0.001027,-0.001109,Wed Apr 15 04:45:38 2026,1.000140667
1252,8.314912796,,8.94E-05,-0.001027,-0.001109,Wed Apr 15 04:46:01 2026,1.0393641
1253,7.904992104,,8.94E-05,-0.001027,-0.001109,Wed Apr 15 04:46:23 2026,0.988124013
1254,8.100124359,,8.94E-05,-0.001027,-0.001109,Wed Apr 15 04:46:46 2026,1.012515545
1255,8.2439785,,8.94E-05,-0.001027,-0.001109,Wed Apr 15 04:47:08 2026,1.030497313
1256,8.3947258,,8.94E-05,-0.001033,-0.001109,Wed Apr 15 04:47:31 2026,1.049340725
1257,8.241495132,,8.93E-05,-0.001048,-0.001109,Wed Apr 15 04:47:54 2026,1.030186892
1258,8.049166679,,8.93E-05,-0.001068,-0.001109,Wed Apr 15 04:48:16 2026,1.006145835
1259,8.140695572,,8.93E-05,-0.001088,-0.001109,Wed Apr 15 04:48:39 2026,1.017586946
1260,8.216751099,,8.93E-05,-0.001109,-0.001109,Wed Apr 15 04:49:02 2026,1.027093887
1261,8.35015583,,8.93E-05,-0.001109,-0.001109,Wed Apr 15 04:49:24 2026,1.043769479
1262,8.156997681,,8.92E-05,-0.001109,-0.001109,Wed Apr 15 04:49:47 2026,1.01962471
1263,8.251699448,,8.92E-05,-0.001134,-0.001109,Wed Apr 15 04:50:10 2026,1.031462431
1264,8.231007576,,8.92E-05,-0.00116,-0.001109,Wed Apr 15 04:50:32 2026,1.028875947
1265,8.131708145,,8.92E-05,-0.001165,-0.001109,Wed Apr 15 04:50:55 2026,1.016463518
1266,8.047182083,,8.92E-05,-0.00117,-0.001109,Wed Apr 15 04:51:17 2026,1.00589776
1267,8.212278366,,8.91E-05,-0.001175,-0.001109,Wed Apr 15 04:51:40 2026,1.026534796
1268,8.29919529,,8.91E-05,-0.00118,-0.001109,Wed Apr 15 04:52:03 2026,1.037399411
1269,8.084025383,,8.91E-05,-0.00118,-0.001109,Wed Apr 15 04:52:26 2026,1.010503173
1270,8.045053482,,8.91E-05,-0.00118,-0.001109,Wed Apr 15 04:52:48 2026,1.005631685
1271,8.041553497,,8.90E-05,-0.00118,-0.001109,Wed Apr 15 04:53:11 2026,1.005194187
1272,8.657604218,,8.90E-05,-0.00118,-0.001109,Wed Apr 15 04:53:33 2026,1.082200527
1273,7.792702198,,8.90E-05,-0.001185,-0.001109,Wed Apr 15 04:53:58 2026,0.974087775
1274,8.034980774,,8.90E-05,-0.00119,-0.001109,Wed Apr 15 04:54:21 2026,1.004372597
1275,8.260040283,,8.90E-05,-0.001195,-0.001109,Wed Apr 15 04:54:44 2026,1.032505035
1276,7.882851124,,8.89E-05,-0.0012,-0.001109,Wed Apr 15 04:55:07 2026,0.98535639
1277,7.854283333,,8.89E-05,-0.0012,-0.001109,Wed Apr 15 04:55:30 2026,0.981785417
1278,7.698200703,,8.89E-05,-0.0012,-0.001109,Wed Apr 15 04:55:53 2026,0.962275088
1279,8.708024979,,8.89E-05,-0.0012,-0.001109,Wed Apr 15 04:56:16 2026,1.088503122
1280,7.840662479,,8.89E-05,-0.0012,-0.001109,Wed Apr 15 04:56:40 2026,0.98008281
1281,7.948589802,,8.88E-05,-0.0012,-0.001109,Wed Apr 15 04:57:04 2026,0.993573725
1282,7.888170242,,8.88E-05,-0.0012,-0.001109,Wed Apr 15 04:57:27 2026,0.98602128
1283,7.826654434,,8.88E-05,-0.001205,-0.001109,Wed Apr 15 04:57:50 2026,0.978331804
1284,7.795607567,,8.88E-05,-0.001211,-0.001109,Wed Apr 15 04:58:12 2026,0.974450946
1285,7.601376057,,8.88E-05,-0.001216,-0.001109,Wed Apr 15 04:58:36 2026,0.950172007
1286,8.079072952,,8.87E-05,-0.001216,-0.001109,Wed Apr 15 04:58:58 2026,1.009884119
1287,8.032128334,,8.87E-05,-0.001216,-0.001109,Wed Apr 15 05:00:25 2026,1.004016042
1288,7.733175278,,8.87E-05,-0.001216,-0.001109,Wed Apr 15 05:00:47 2026,0.96664691
1289,7.852154255,,8.87E-05,-0.001216,-0.001109,Wed Apr 15 05:01:10 2026,0.981519282
1290,7.830966949,,8.87E-05,-0.001221,-0.001109,Wed Apr 15 05:01:33 2026,0.978870869
1291,8.215625763,,8.86E-05,-0.001241,-0.001109,Wed Apr 15 05:01:56 2026,1.02695322
1292,8.192139626,,8.86E-05,-0.001261,-0.001109,Wed Apr 15 05:02:20 2026,1.024017453
1293,8.113532066,,8.86E-05,-0.001287,-0.001109,Wed Apr 15 05:03:31 2026,1.014191508
1294,7.565983295,,8.86E-05,-0.001312,-0.001109,Wed Apr 15 05:04:18 2026,0.945747912
1295,8.769136429,,8.85E-05,-0.001317,-0.001109,Wed Apr 15 05:04:43 2026,1.096142054
1296,8.471818924,,8.85E-05,-0.001317,-0.001109,Wed Apr 15 05:05:06 2026,1.058977365
1297,7.845678329,,8.85E-05,-0.001317,-0.001109,Wed Apr 15 05:05:28 2026,0.980709791
1298,7.990151882,,8.85E-05,-0.001317,-0.001109,Wed Apr 15 05:05:51 2026,0.998768985
1299,8.124668121,,8.85E-05,-0.001317,-0.001109,Wed Apr 15 05:06:14 2026,1.015583515
1300,8.372376442,,8.84E-05,-0.001317,-0.001109,Wed Apr 15 05:06:37 2026,1.046547055
1300,,1.006483674,,-0.001317,-0.001109,Wed Apr 15 05:06:54 2026,
1301,8.503126144,,8.84E-05,-0.001317,-0.001109,Wed Apr 15 05:08:10 2026,1.062890768
1302,8.143316269,,8.84E-05,-0.001317,-0.001109,Wed Apr 15 05:08:34 2026,1.017914534
1303,7.996994495,,8.84E-05,-0.001317,-0.001109,Wed Apr 15 05:08:59 2026,0.999624312
1304,8.089867592,,8.84E-05,-0.001317,-0.001109,Wed Apr 15 05:09:23 2026,1.011233449
1305,8.226084709,,8.83E-05,-0.001317,-0.001109,Wed Apr 15 05:09:46 2026,1.028260589
1306,8.09231472,,8.83E-05,-0.001317,-0.001109,Wed Apr 15 05:10:09 2026,1.01153934
1307,8.265627861,,8.83E-05,-0.001338,-0.001099,Wed Apr 15 05:10:32 2026,1.033203483
1308,7.669714451,,8.83E-05,-0.001358,-0.001099,Wed Apr 15 05:11:53 2026,0.958714306
1309,8.066572189,,8.83E-05,-0.001358,-0.001099,Wed Apr 15 05:12:39 2026,1.008321524
1310,8.743201256,,8.82E-05,-0.001358,-0.001099,Wed Apr 15 05:13:01 2026,1.092900157
1311,8.039243698,,8.82E-05,-0.001358,-0.001099,Wed Apr 15 05:13:24 2026,1.004905462
1312,8.223741531,,8.82E-05,-0.001358,-0.001099,Wed Apr 15 05:13:46 2026,1.027967691
1313,8.010955811,,8.82E-05,-0.001358,-0.001099,Wed Apr 15 05:14:08 2026,1.001369476
1314,8.015372276,,8.81E-05,-0.001358,-0.001099,Wed Apr 15 05:14:31 2026,1.001921535
1315,8.022149086,,8.81E-05,-0.001358,-0.001099,Wed Apr 15 05:14:54 2026,1.002768636
1316,8.023393631,,8.81E-05,-0.001358,-0.001099,Wed Apr 15 05:15:17 2026,1.002924204
1317,7.899394512,,8.81E-05,-0.001358,-0.001099,Wed Apr 15 05:15:41 2026,0.987424314
1318,7.974750996,,8.81E-05,-0.001358,-0.001099,Wed Apr 15 05:16:03 2026,0.996843874
1319,8.011062622,,8.80E-05,-0.001358,-0.001099,Wed Apr 15 05:16:26 2026,1.001382828
1320,8.523677826,,8.80E-05,-0.001358,-0.001099,Wed Apr 15 05:16:49 2026,1.065459728
1321,8.406245232,,8.80E-05,-0.001358,-0.001099,Wed Apr 15 05:17:13 2026,1.050780654
1322,7.999637127,,8.80E-05,-0.001358,-0.001099,Wed Apr 15 05:17:36 2026,0.999954641
1323,7.878658772,,8.80E-05,-0.001358,-0.001099,Wed Apr 15 05:17:59 2026,0.984832346
1324,8.121130943,,8.79E-05,-0.001358,-0.001099,Wed Apr 15 05:18:21 2026,1.015141368
1325,7.835488796,,8.79E-05,-0.001358,-0.001099,Wed Apr 15 05:18:44 2026,0.9794361
1326,8.046530724,,8.79E-05,-0.001358,-0.001099,Wed Apr 15 05:20:17 2026,1.00581634
1327,8.325027466,,8.79E-05,-0.001358,-0.001099,Wed Apr 15 05:21:13 2026,1.040628433
1328,7.973282814,,8.78E-05,-0.001358,-0.001099,Wed Apr 15 05:21:39 2026,0.996660352
1329,8.010543823,,8.78E-05,-0.001358,-0.001099,Wed Apr 15 05:22:05 2026,1.001317978
1330,7.95811367,,8.78E-05,-0.001358,-0.001099,Wed Apr 15 05:22:31 2026,0.994764209
